WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
119,PTIMBW,Major advanced economies (G7),Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PHARDW,Major advanced economies (G7),Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLOGSK,Major advanced economies (G7),"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSAWMAL,Major advanced economies (G7),"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSOFTW,Major advanced economies (G7),Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLOGORE,Major advanced economies (G7),"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSAWORE,Major advanced economies (G7),"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOTTIND,Major advanced economies (G7),"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWOOLW,Major advanced economies (G7),Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWOOLF,Major advanced economies (G7),"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWOOLC,Major advanced economies (G7),"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PRUBB,Major advanced economies (G7),"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PHIDE,Major advanced economies (G7),"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PMETAW,Major advanced economies (G7),"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOPP,Major advanced economies (G7),"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PALUM,Major advanced economies (G7),"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PIORECR,Major advanced economies (G7),"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PTIN,Major advanced economies (G7),"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNICK,Major advanced economies (G7),"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PZINC,Major advanced economies (G7),"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLEAD,Major advanced economies (G7),"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PURAN,Major advanced economies (G7),"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,NGDP_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, constant prices",,Percent change,,,3.756,4.199,2.137,3.963,6.609,4.339,5.525,6.52,5.45,4.634,4.323,3.758,3.946,4.214,6.157,5.279,4.862,4.659,1.022,5.537,5.878,2.166,3.939,2.779,5.265,4.154,4.851,5.184,1.83,-0.829,5.977,3.452,2.236,2.56,3.009,2.344,2.596,3.145,2.774,1.964,-1.81,5.046,3.124,2.955,2.535,2.316,2.306,2.254,
123,NGDP_RPCHMK,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, constant prices",,Percent change (market exchange rates),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,NGDPD,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, current prices",,U.S. dollars,Billions,,774.349,789.78,784.309,782.645,820.727,818.453,998.184,"1,228.72","1,448.36","1,575.48","1,814.88","1,927.87","2,056.74","2,030.11","2,279.67","2,687.33","2,866.14","2,777.32","2,506.43","2,685.11","2,774.23","2,691.51","2,927.52","3,373.58","3,854.38","4,250.36","4,604.08","5,266.18","5,565.65","5,118.87","5,894.14","6,734.62","6,788.68","7,020.18","7,151.28","6,581.32","6,714.73","7,217.14","7,599.22","7,458.03","7,384.42","8,483.60","8,851.51","9,354.06","9,823.90","10,278.16","10,754.57","11,243.57",
123,PPPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,762.701,869.279,941.834,"1,015.53","1,121.02","1,206.13","1,296.59","1,412.46","1,539.70","1,673.08","1,808.90","1,936.43","2,056.93","2,192.16","2,375.42","2,697.45","2,878.97","3,065.16","3,126.07","3,342.20","3,619.19","3,794.59","4,002.84","4,194.45","4,531.50","4,866.28","5,257.84","5,677.63","5,891.33","5,877.07","6,294.22","6,643.81","6,857.95","7,196.33","7,440.36","7,696.00","8,010.43","8,396.47","8,834.58","9,167.99","9,080.48","9,932.61","10,883.88","11,538.71","12,120.03","12,653.99","13,200.02","13,765.00",
123,NGDP_D,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, deflator",,"Index, 2000=100",,,26.009,29.69,33.513,37.361,44.183,49.974,52.936,55.871,59.396,63.224,67.375,71.165,73.829,76.547,79.377,82.346,85.067,87.426,89.588,89.805,91.918,93.793,95.062,96.28,98.212,100,101.745,104.523,107.389,108.99,111.165,112.961,114.257,115.688,116.925,118.977,120.21,122.393,124.363,125.403,126.512,131.41,136.028,138.103,140.251,142.933,145.738,148.722,
123,NGDPRPPPPC,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product per capita, constant prices",,Purchasing power parity; 2017 international dollar,Units,,"17,146.47","17,603.79","17,718.65","18,154.90","19,122.67","19,753.39","20,610.68","21,672.59","22,564.37","23,339.55","24,047.30","24,572.72","25,219.67","25,957.72","27,230.31","27,923.60","28,954.86","30,007.21","30,023.17","31,414.27","32,959.27","33,466.49","34,532.17","35,275.95","36,888.74","38,176.80","39,689.90","41,368.83","41,678.84","40,926.51","42,973.61","44,062.27","44,656.68","45,455.45","46,446.42","47,135.83","47,970.94","49,155.08","50,156.80","50,799.99","49,578.74","52,119.50","53,572.62","54,933.80","56,073.23","57,111.99","58,173.57","59,227.15",
123,PPPPC,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product per capita, current prices",,Purchasing power parity; international dollars,Units,,"6,775.98","7,619.28","8,144.78","8,678.91","9,478.66","10,101.34","10,759.16","11,604.14","12,513.96","13,456.22","14,386.71","15,211.39","15,980.73","16,853.13","18,065.41","18,826.48","19,888.24","20,981.02","21,225.57","22,527.54","24,174.98","25,086.59","26,297.35","27,399.56","29,432.52","31,420.25","33,673.84","36,055.26","37,016.79","36,590.38","38,903.43","40,720.74","41,685.17","43,420.25","44,537.42","45,707.98","47,197.10","49,155.08","51,354.96","52,944.01","52,293.89","57,258.50","62,547.95","66,062.57","69,092.79","71,815.37","74,589.37","77,447.49",
123,NGAP_NPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Output gap,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PPPSH,Other advanced economies (Advanced economies excluding G7 and euro area),Gross domestic product based on purchasing-power-parity (PPP) share of world total,"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,,,5.695,5.826,5.925,6.002,6.124,6.166,6.279,6.432,6.479,6.534,6.546,6.616,6.188,6.319,6.512,6.987,7.052,7.093,6.963,7.097,7.172,7.182,7.255,7.165,7.161,7.117,7.084,7.067,6.991,6.957,6.991,6.954,6.822,6.824,6.804,6.898,6.914,6.881,6.829,6.774,6.854,6.797,6.792,6.754,6.699,6.632,6.569,6.507,
123,NID_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Investment,,Percent of GDP,,,28.334,27.246,26.536,25.657,26.563,26.362,26.615,26.958,28.356,28.999,28.832,27.604,26.923,26.957,28.042,28.768,28.35,28.208,26.136,26.221,26.959,25.207,24.804,24.913,25.688,26.204,26.775,27.398,27.296,24.671,25.696,26.352,26.221,25.471,25.606,25.165,25.17,25.724,25.747,25.312,25.626,25.402,25.938,25.983,25.98,25.943,25.834,25.747,
123,NGSD_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),Gross national savings,,Percent of GDP,,,25.683,24.708,23.954,24.616,27.002,27.05,27.885,28.666,30.235,30.201,29.58,28.265,27.735,28.497,29.072,29.435,29.022,29.496,29.202,29.092,29.97,28.958,28.344,29.164,29.854,30.294,31.216,30.957,30.38,28.917,30.97,30.495,30.24,30.37,30.631,30.837,30.376,30.726,30.27,30.147,31.483,33.088,32.451,31.794,31.585,31.307,30.983,30.661,
123,PCPIPCH,Other advanced economies (Advanced economies excluding G7 and euro area),"Inflation, average consumer prices",,Percent change,,,24.563,15.955,12.699,11.351,17.015,14.976,5.815,5.272,5.625,6.092,6.568,6.258,3.894,3.651,3.825,3.997,3.552,2.776,3.025,0.9,2.11,2.444,1.637,1.648,1.92,2.04,2.158,2.046,4.261,1.437,2.256,2.969,1.985,1.582,1.437,0.521,0.891,1.528,1.571,1.081,0.467,2.327,3.779,2.301,1.92,1.922,1.922,1.92,
123,PCPIEPCH,Other advanced economies (Advanced economies excluding G7 and euro area),"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.222,6.902,5.354,3.04,4.022,3.821,3.922,3.39,3.003,2.017,1.164,2.601,1.492,2.202,1.417,2.06,2.244,1.853,3.332,3.063,1.65,2.474,2.871,1.796,1.459,0.959,0.698,1.225,1.416,1.306,1.272,0.404,3.552,3.253,2.145,1.904,1.924,1.913,1.745,
123,TRADEPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Trade volume of goods and services,,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,TM_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Volume of imports of goods and services,,Percent change,,,n/a,2.452,0.184,-0.143,8.068,2.644,14.312,11.053,13.83,8.277,7.41,6.501,7.509,5.136,12.767,13.631,7.668,7.79,-2.462,6.767,14.448,-3.611,5.777,7.215,13.488,8.595,8.707,8.72,4.454,-9.528,15.255,7.928,4.153,4.181,1.24,2.118,2.122,5.589,3.733,-0.89,-5.728,9.697,6.436,4.814,4.023,3.757,3.577,3.476,
123,TMG_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Volume of imports of goods,,Percent change,,,n/a,3.366,2.322,1.58,8.975,3.183,12.674,10.308,13.404,8.532,6.709,6.598,7.138,6.997,13.461,13.254,7.358,9.211,-3.551,6.954,15.57,-5.048,6.479,8.383,13.864,8.683,8.987,8.791,4.414,-10.867,17.207,8.728,3.217,4.128,0.153,0.83,1.389,5.566,3.408,-1.943,-1.757,11.952,6.217,4.006,3.951,3.678,3.476,3.463,
123,TX_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Volume of exports of goods and services,,Percent change,,,n/a,4.785,-0.497,4.241,10.868,4.011,13.195,13.391,11.587,4.154,6.386,7.311,8.069,5.817,10.643,12.6,7.543,9.09,2.151,7.842,14.492,-1.332,5.603,7.644,13.787,8.203,9.04,8.382,4.149,-6.735,13.52,6.897,4.589,4.96,2.066,2.267,1.876,4.332,3.918,0.335,-4.169,9.41,5.232,4.373,3.577,3.178,3.183,2.986,
123,TXG_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Volume of exports of goods,,Percent change,,,n/a,7.437,0.932,9.11,12.764,4.97,12.035,12.955,11.348,4.366,5.381,8.402,8.295,8.113,11.559,13.488,6.689,11.347,2.006,7.762,15.252,-1.746,6.632,9.49,14.197,8.24,8.955,7.433,3.7,-7.69,15.313,7.495,4.146,4.865,0.961,1.025,1.394,4.743,2.796,-0.426,-0.633,9.922,4.399,3.605,3.271,3.082,2.953,2.885,
123,TTPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Terms of trade of goods and services,,Percent change,,,n/a,-0.208,1.006,0.887,-0.616,-1.012,2.296,-0.555,0.917,1.908,0.606,0.09,0.042,0.719,-0.047,-0.048,0.613,-0.504,-0.268,-0.939,-0.894,-0.895,0.624,0.157,-0.343,-0.089,-0.299,0.252,-0.615,-0.762,1.513,-0.115,-0.916,0.702,-0.405,1.205,0.037,0.79,-0.299,-0.939,-0.032,2.724,-1.739,-0.872,0.003,0.262,0.272,0.359,
123,TTTPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Terms of trade of goods,,Percent change,,,n/a,-2.031,2.049,-0.403,1.187,-0.467,2.22,-0.339,1.483,2.455,0.544,-0.412,0.236,-0.02,-0.419,-0.372,1.062,-0.827,-0.417,-1.041,-0.251,-0.941,0.26,-0.477,-0.392,-0.157,-0.424,0.363,-0.994,-0.205,1.323,-0.431,-1.229,0.936,-0.36,1.729,0.09,0.982,-0.677,-1.07,0.057,3.966,-1.167,-0.789,0.138,0.329,0.338,0.398,
123,TXGM_D,Other advanced economies (Advanced economies excluding G7 and euro area),Export price of manufactures,,"U.S. dollars; index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,TXGM_DPCH,Other advanced economies (Advanced economies excluding G7 and euro area),Export price of manufactures,,U.S. dollars; annual percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,LUR,Other advanced economies (Advanced economies excluding G7 and euro area),Unemployment rate,,Percent of total labor force,,,4.176,4.179,4.579,5.269,4.965,4.702,4.338,3.863,3.523,3.527,3.708,4.445,5.061,5.612,5.011,4.524,4.676,4.874,6.193,6.08,5.081,5.191,5.194,5.441,5.285,5.067,4.642,4.165,4.025,5.335,5.219,4.735,4.67,4.644,4.655,4.525,4.415,4.209,4.022,3.975,4.67,4.348,3.945,3.852,3.846,3.866,3.908,3.907,
123,LE,Other advanced economies (Advanced economies excluding G7 and euro area),Employment,,"Index, 2000=100",,,67.088,68.227,69.389,69.871,70.918,72.643,74.91,77.412,79.222,81.117,82.565,83.644,84.258,84.723,86.762,88.927,90.623,91.743,90.642,91.667,94.001,95.098,96.419,96.866,98.439,100,102.158,104.5,106.341,105.755,106.988,108.995,110.642,112.078,113.978,115.564,117.016,118.652,120.081,121.408,120.236,121.486,123.266,124.778,n/a,n/a,n/a,n/a,
123,GGR_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.402,31.85,31.579,33.463,33.156,34.368,32.687,32.209,33.403,33.501,33.807,33.856,34.331,34.449,33.13,32.269,32.839,32.893,32.768,32.118,31.297,31.769,32.046,32.207,31.999,32.024,32.748,32.071,32.011,32.01,31.968,31.968,31.931,
123,GGX_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.161,32.525,31.447,34.019,32.649,32.563,32.285,32.392,33.532,32.909,31.876,31.173,30.85,32.411,34.304,32.69,32.618,32.651,32.627,31.959,31.336,31.27,30.848,31.054,32.133,36.727,35.394,33.816,32.912,32.64,32.448,32.355,32.255,
123,GGXCNL_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government net lending/borrowing,"Net lending (+)/ borrowing (-) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (-) is also equal to net acquisition of financial assets minus net incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.759,-0.675,0.132,-0.556,0.506,1.805,0.402,-0.183,-0.129,0.592,1.931,2.683,3.481,2.038,-1.174,-0.421,0.221,0.242,0.141,0.159,-0.039,0.499,1.198,1.153,-0.133,-4.704,-2.646,-1.745,-0.902,-0.63,-0.48,-0.387,-0.324,
123,GGSB_NPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government structural balance,,Percent of potential GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.064,-1.107,-0.464,-0.241,-0.69,-0.823,-0.442,-0.603,0.254,0.461,0.965,-0.428,-1.763,-1.738,-1.43,-1.198,-1.238,-1.007,-0.868,-0.317,0.068,-0.08,-0.833,-4.428,-3.217,-2.306,-1.515,n/a,n/a,n/a,n/a,
123,GGXONLB_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government primary net lending/borrowing,Primary net lending/borrowing is net lending (+)/borrowing (-) plus net interest payable/paid (interest expense minus interest revenue).,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,GGXWDN_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government net debt,"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,GGXWDG_NGDP,Other advanced economies (Advanced economies excluding G7 and euro area),General government gross debt,"Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35.168,35.896,36.178,36.925,35.13,34.135,33.337,31.475,32.894,35.625,35.782,36.784,38.334,39.34,40.62,41.596,42.055,41.588,41.276,43.357,50.514,49.945,49.602,49.892,49.784,49.499,49.067,48.625,
